# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn5.2058            K04120 1016.13 1136.5         0 ent-copalyl diphosphate synthase [EC:5.5.1.13]
* Pn5.2053            K21248  100.47  475.5  8.5e-143 vacuole membrane protein 1
* Pn5.2047            K03164  325.53 2058.7         0 DNA topoisomerase II [EC:5.6.2.2]
* Pn5.2027            K08081  276.83  286.7   1.6e-85 tropinone reductase I [EC:1.1.1.206]
* Pn5.2024            K13201  210.27  228.6   7.2e-68 nucleolysin TIA-1/TIAR
* Pn5.2024            K25102  160.53  220.8   1.1e-65 tRNA selenocysteine 1-associated protein 1
* Pn68.11             K14396   92.27  100.7   4.4e-29 polyadenylate-binding protein 2
* Pn2.636             K14018  219.63  321.5   4.7e-96 phospholipase A-2-activating protein
* Pn2.626             K14018  219.63  325.7   2.5e-97 phospholipase A-2-activating protein
* Pn2.624             K17261   87.83  235.2   4.9e-70 adenylyl cyclase-associated protein
* Pn2.620             K07090   42.73   59.8   1.1e-16 uncharacterized protein
* Pn2.614             K15449  206.33  280.0     2e-83 tRNA wybutosine-synthesizing protein 1 [EC:4.1.3.44]
* Pn2.613             K16302  205.77  305.0   4.8e-91 metal transporter CNNM
* Pn2.609             K03937   54.10  197.0   2.4e-58 NADH dehydrogenase (ubiquinone) Fe-S protein 4
* Pn2.605             K15040   73.10  167.7   1.9e-49 voltage-dependent anion channel protein 2
* Pn2.600             K18667   59.90  536.5  5.7e-161 activating signal cointegrator complex subunit 2
* Pn2.598             K02180  351.33  600.1  1.2e-180 cell cycle arrest protein BUB3
* Pn2.592             K24997  251.43  524.8  1.1e-157 ganglioside-induced differentiation-associated protein 2
* Pn2.592             K20871  223.97  462.9  4.1e-139 putative beta-1,4-xylosyltransferase IRX14 [EC:2.4.2.-]
* Pn2.587             K18801  154.07  273.1   1.5e-81 glucuronoxylan 4-O-methyltransferase [EC:2.1.1.112]
* Pn2.585             K03515  431.17  784.5  8.7e-236 DNA repair protein REV1 [EC:2.7.7.-]
* Pn2.581             K20178  203.00 1258.8         0 vacuolar protein sorting-associated protein 8
* Pn2.573             K00058  332.70  574.4  1.2e-172 D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
* Pn2.571             K13176   62.40  232.0   3.6e-69 THO complex subunit 7
* Pn2.570             K14505  308.83  488.3  1.3e-146 cyclin D3, plant
* Pn2.568             K06627  346.73  462.6  7.3e-139 cyclin-A
* Pn2.567             K15923  135.43  460.2  6.7e-138 alpha-L-fucosidase 2 [EC:3.2.1.51]
* Pn2.563             K13126  201.80  576.9  3.8e-173 polyadenylate-binding protein
* Pn2.561             K22419  237.80  417.8  4.9e-125 Delta4-3-oxosteroid 5beta-reductase [EC:1.3.1.3]
* Pn2.548             K22857  197.03  287.1   7.3e-86 EEF1A lysine methyltransferase 4 [EC:2.1.1.-]
* Pn2.544             K18592  588.33  664.2  9.3e-200 gamma-glutamyltranspeptidase / glutathione hydrolase / leukotriene-C4 hydrolase [EC:2.3.2.2 3.4.19.13 3.4.19.14]
* Pn2.540             K02716   93.27  373.8  2.5e-112 photosystem II oxygen-evolving enhancer protein 1
* Pn2.539             K19983  145.53  777.9  6.5e-234 exocyst complex component 1
* Pn2.533             K17783  160.60  222.6     3e-66 mitochondrial FAD-linked sulfhydryl oxidase [EC:1.8.3.2]
* Pn2.528             K14503  159.77  486.9  1.9e-146 brassinosteroid resistant 1/2
* Pn2.522             K07297  161.70  219.9   2.5e-65 adiponectin receptor
* Pn2.516             K11599   42.13   44.5   5.7e-12 proteasome maturation protein
* Pn2.510             K16296  435.03  539.3  5.8e-162 serine carboxypeptidase-like clade I [EC:3.4.16.-]
* Pn2.506             K01952  630.80 1760.7         0 phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
* Pn2.504             K09761   59.30  250.7   7.4e-75 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
* Pn2.499             K09285  278.43  429.1  9.4e-129 AP2-like factor, ANT lineage
* Pn2.496             K15032   75.30   99.9   5.5e-29 mTERF domain-containing protein, mitochondrial
* Pn2.495             K02920   41.37  196.2   2.4e-58 large subunit ribosomal protein L36e
* Pn2.494             K01285  587.63  708.1  6.4e-213 lysosomal Pro-X carboxypeptidase [EC:3.4.16.2]
* Pn2.493             K09338   75.40  222.9     3e-66 homeobox-leucine zipper protein
* Pn2.491             K01181   92.37  192.8   4.3e-57 endo-1,4-beta-xylanase [EC:3.2.1.8]
* Pn2.489             K00924  377.63  377.8  4.9e-113 kinase [EC:2.7.1.-]
* Pn2.480             K00924  377.63  420.3  6.5e-126 kinase [EC:2.7.1.-]
* Pn2.474             K03327  104.53  246.1   3.9e-73 multidrug resistance protein, MATE family
* Pn2.469             K03327  104.53  530.1    5e-159 multidrug resistance protein, MATE family
* Pn2.465             K01507   20.63  322.8   1.6e-96 inorganic pyrophosphatase [EC:3.6.1.1]
* Pn2.464             K17744  417.60  592.1  9.9e-179 L-galactose dehydrogenase [EC:1.1.1.316]
* Pn2.463             K14859   73.00  175.8   6.5e-52 ribosome biogenesis protein SSF1/2
* Pn2.462             K08657  246.33  400.6  4.2e-120 taspase, threonine aspartase, 1 [EC:3.4.25.-]
* Pn2.460             K13449  155.07  300.3     5e-90 pathogenesis-related protein 1
* Pn2.459             K13449  155.07  299.1   1.2e-89 pathogenesis-related protein 1
* Pn2.458             K00703  137.50  308.9   3.1e-92 starch synthase [EC:2.4.1.21]
* Pn2.433             K13449  155.07  298.9   1.4e-89 pathogenesis-related protein 1
* Pn2.432             K00703  137.50  147.5   2.1e-43 starch synthase [EC:2.4.1.21]
* Pn2.429             K18195   96.83  880.5  5.9e-265 rhamnogalacturonan endolyase [EC:4.2.2.23]
* Pn2.425             K03004   56.13   78.4   2.5e-22 DNA-directed RNA polymerase I subunit RPA43
* Pn2.424             K03038  205.97  491.7  1.3e-147 26S proteasome regulatory subunit N8
* Pn2.419             K00088  282.97  652.3  6.3e-196 IMP dehydrogenase [EC:1.1.1.205]
* Pn2.406             K15032   75.30   82.6   9.2e-24 mTERF domain-containing protein, mitochondrial
* Pn2.405             K13464   34.33   45.0   6.1e-12 jasmonate ZIM domain-containing protein
* Pn2.404             K01662  335.33 1028.0         0 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]
* Pn2.396             K15601  540.30  970.8  3.6e-292 [histone H3]-dimethyl-L-lysine9 demethylase [EC:1.14.11.65]
* Pn2.393             K01431  312.97  731.7  2.3e-220 beta-ureidopropionase [EC:3.5.1.6]
* Pn2.391             K01431  312.97  359.7  1.3e-107 beta-ureidopropionase [EC:3.5.1.6]
* Pn2.390             K01431  312.97  614.7    7e-185 beta-ureidopropionase [EC:3.5.1.6]
* Pn2.386             K02920   41.37  199.7     2e-59 large subunit ribosomal protein L36e
* Pn2.385             K01285  587.63  717.7  8.2e-216 lysosomal Pro-X carboxypeptidase [EC:3.4.16.2]
* Pn2.384             K09338   75.40  222.8   3.2e-66 homeobox-leucine zipper protein
* Pn2.382             K01181   92.37  192.7   4.7e-57 endo-1,4-beta-xylanase [EC:3.2.1.8]
* Pn2.380             K02949  159.60  327.2   5.2e-98 small subunit ribosomal protein S11e
* Pn2.379             K19035   31.67   87.6   4.2e-25 50S ribosomal protein 6
* Pn2.377             K00873   50.03  505.5  7.2e-152 pyruvate kinase [EC:2.7.1.40]
* Pn2.372             K00924  377.63  418.7    2e-125 kinase [EC:2.7.1.-]
* Pn2.367             K03327  104.53  530.1    5e-159 multidrug resistance protein, MATE family
* Pn2.363             K01507   20.63  322.4   2.1e-96 inorganic pyrophosphatase [EC:3.6.1.1]
* Pn2.362             K17744  417.60  594.7  1.5e-179 L-galactose dehydrogenase [EC:1.1.1.316]
* Pn2.359             K14859   73.00  175.9   5.9e-52 ribosome biogenesis protein SSF1/2
* Pn2.358             K08657  246.33  397.8    3e-119 taspase, threonine aspartase, 1 [EC:3.4.25.-]
* Pn2.357             K13449  155.07  257.8   4.7e-77 pathogenesis-related protein 1
* Pn2.356             K00703  137.50  310.0   1.4e-92 starch synthase [EC:2.4.1.21]
* Pn2.355             K01610  113.97  963.4  4.6e-290 phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]
* Pn2.354             K05349  314.83  376.6  9.7e-113 beta-glucosidase [EC:3.2.1.21]
* Pn2.352             K03946   63.30  175.0   6.4e-52 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 2
* Pn2.340             K13449  155.07  296.2   9.2e-89 pathogenesis-related protein 1
* Pn2.339             K00703  137.50  141.3   1.6e-41 starch synthase [EC:2.4.1.21]
* Pn2.338             K18195   96.83  437.9  2.8e-131 rhamnogalacturonan endolyase [EC:4.2.2.23]
* Pn2.337             K22450   88.63  214.7   7.2e-64 aralkylamine N-acetyltransferase [EC:2.3.1.87]
* Pn2.331             K21456  153.37  482.9  5.9e-145 glutathione synthase [EC:6.3.2.3]
* Pn2.326             K03004   56.13   78.4   2.5e-22 DNA-directed RNA polymerase I subunit RPA43
* Pn2.323             K00088  282.97  463.5  6.7e-139 IMP dehydrogenase [EC:1.1.1.205]
* Pn2.315             K15032   75.30   91.7   1.6e-26 mTERF domain-containing protein, mitochondrial
* Pn2.314             K13464   34.33   45.0   6.5e-12 jasmonate ZIM domain-containing protein
* Pn2.308             K15601  540.30  991.2  2.4e-298 [histone H3]-dimethyl-L-lysine9 demethylase [EC:1.14.11.65]
* Pn2.303             K01431  312.97  728.3  2.5e-219 beta-ureidopropionase [EC:3.5.1.6]
* Pn2.296             K17255  267.03  283.7   8.3e-85 Rab GDP dissociation inhibitor
* Pn2.287             K14005  235.23  972.0  2.4e-292 protein transport protein SEC31
* Pn2.285             K16572  289.20  645.4  8.6e-194 gamma-tubulin complex component 5
* Pn2.283             K02897   39.33  144.7   1.7e-42 large subunit ribosomal protein L25
* Pn2.274             K14498  406.07  557.0  3.4e-167 serine/threonine-protein kinase SRK2 [EC:2.7.11.1]
* Pn2.273             K19985  196.17  235.3     6e-70 exocyst complex component 6
* Pn2.271             K13963  425.80  427.3  4.5e-128 serpin B
* Pn2.270             K10400  593.10 1681.4         0 kinesin family member 15
* Pn2.257             K01469  943.83 2047.4         0 5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]
* Pn2.246             K13648  566.33  724.0  8.6e-218 alpha-1,4-galacturonosyltransferase [EC:2.4.1.43]
* Pn2.245             K00891  127.20  233.1   3.2e-69 shikimate kinase [EC:2.7.1.71]
* Pn2.228             K10400  593.10 1039.5         0 kinesin family member 15
* Pn2.189             K05389  126.00  138.8   9.4e-41 potassium channel subfamily K, other eukaryote
* Pn2.188             K10878  296.03  299.0   3.3e-89 meiotic recombination protein SPO11
* Pn2.187             K00640   92.77  276.6   9.6e-83 serine O-acetyltransferase [EC:2.3.1.30]
* Pn2.158             K11876  159.23  253.0   1.9e-75 proteasome assembly chaperone 2
* Pn2.155             K01723  627.07  720.9  3.3e-217 hydroperoxide dehydratase [EC:4.2.1.92]
* Pn2.149             K13356  142.73  211.0   1.1e-62 alcohol-forming fatty acyl-CoA reductase [EC:1.2.1.84]
* Pn2.146             K23869  196.63  685.6  2.2e-206 galactan beta-1,4-galactosyltransferase [EC:2.4.1.-]
* Pn2.145             K20715  711.20 1105.7         0 phototropin [EC:2.7.11.1]
* Pn2.125             K01674  234.37  362.5  1.1e-108 carbonic anhydrase [EC:4.2.1.1]
* Pn2.124             K01859   65.53  241.7   3.2e-72 chalcone isomerase [EC:5.5.1.6]
* Pn2.123             K07146  201.73  378.8  1.7e-113 UPF0176 protein
* Pn2.111             K20890  245.77  889.4  8.1e-268 xylan alpha-glucuronosyltransferase [EC:2.4.1.-]
* Pn2.103             K23869  196.63  675.7  2.1e-203 galactan beta-1,4-galactosyltransferase [EC:2.4.1.-]
* Pn2.101             K20715  711.20 1111.2         0 phototropin [EC:2.7.11.1]
* Pn2.92              K20890  245.77  889.6  7.2e-268 xylan alpha-glucuronosyltransferase [EC:2.4.1.-]
* Pn2.91              K24730  221.33  323.8   1.1e-96 cytosolic iron-sulfur protein assembly protein CIAO1
* Pn2.84              K00487  555.20  985.2  2.5e-297 trans-cinnamate 4-monooxygenase [EC:1.14.14.91]
* Pn2.2083            K14293  244.60  579.1  7.2e-174 importin subunit beta-1
* Pn2.2069            K16547  155.77  478.3  2.1e-143 protein NEDD1
* Pn2.2047            K09286   88.90  142.8   6.4e-42 EREBP-like factor
* Pn2.2044            K01728  165.50  217.8   1.2e-64 pectate lyase [EC:4.2.2.2]
* Pn2.2043            K20359   65.47  198.6   5.3e-59 PRA1 family protein 1
* Pn2.2041            K07195  162.93  575.7  6.5e-173 exocyst complex component 7
* Pn2.2022            K19996  113.70  393.7  5.8e-118 phosphatidylinositol transfer protein SFH5
* Pn2.2007            K13424  521.10  553.4  4.3e-166 WRKY transcription factor 33
* Pn2.2006            K06874   78.87  146.1   4.7e-43 zinc finger protein
* Pn2.1995            K22377  175.63  302.1     5e-90 E3 ubiquitin-protein ligase listerin [EC:2.3.2.27]
* Pn2.1993            K13457  619.10  907.7  5.2e-273 disease resistance protein RPM1
* Pn2.1992            K22377  175.63  302.1     5e-90 E3 ubiquitin-protein ligase listerin [EC:2.3.2.27]
* Pn2.1990            K13424  521.10  552.9    6e-166 WRKY transcription factor 33
* Pn2.1979            K13457  619.10  918.1  3.9e-276 disease resistance protein RPM1
* Pn2.1978            K22377  175.63  302.1     5e-90 E3 ubiquitin-protein ligase listerin [EC:2.3.2.27]
* Pn2.1968            K03301   80.00  108.5   1.3e-31 ATP:ADP antiporter, AAA family
* Pn2.1967            K06901   98.60  589.5  2.5e-177 adenine/guanine/hypoxanthine permease
* Pn2.1956            K00430  113.80  450.1    6e-135 peroxidase [EC:1.11.1.7]
* Pn2.1950            K01953   99.97  448.2  2.5e-134 asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
* Pn2.1948            K23877  183.47  239.6   2.8e-71 xyloglucan O-acetyltransferase
* Pn2.1944            K17506  309.43  319.2     2e-95 protein phosphatase 1L [EC:3.1.3.16]
* Pn2.1943            K01501  279.03  348.3  2.3e-104 nitrilase [EC:3.5.5.1]
* Pn2.1942            K01501  279.03  410.1  4.3e-123 nitrilase [EC:3.5.5.1]
* Pn2.1936            K01501  279.03  408.4  1.4e-122 nitrilase [EC:3.5.5.1]
* Pn2.1932            K01501  279.03  402.5  8.7e-121 nitrilase [EC:3.5.5.1]
* Pn2.1931            K15100  264.50  376.8  4.9e-113 solute carrier family 25 (mitochondrial citrate transporter), member 1
* Pn2.1920            K03885  199.80  517.4  2.6e-155 NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9]
* Pn2.1918            K22366   62.77  223.3   2.4e-66 thioredoxin reductase-like selenoprotein T
* Pn2.1917            K20557  124.67  268.3   5.5e-80 transcription factor VIP1
* Pn2.1911            K13412  534.20  721.4  3.9e-217 calcium-dependent protein kinase [EC:2.7.11.1]
* Pn2.1904            K10257  440.27  629.0  1.6e-189 acyl-lipid omega-3 desaturase [EC:1.14.19.25 1.14.19.35 1.14.19.36]
* Pn2.1897            K11368   34.07  164.3   6.1e-49 enhancer of yellow 2 transcription factor
* Pn2.1874            K01623   46.60  222.7   4.6e-66 fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
* Pn2.1862            K08472  160.90  820.4    3e-247 mlo protein
* Pn2.1860            K09481   28.47  127.0   5.1e-37 protein transport protein SEC61 subunit beta
* Pn2.1858            K15286  215.77  231.0   7.5e-69 solute carrier family 35, member E4
* Pn2.1852            K02154  431.53 1039.9         0 V-type H+-transporting ATPase subunit a
* Pn2.1848            K00434  324.33  419.6  3.4e-126 L-ascorbate peroxidase [EC:1.11.1.11]
* Pn2.1843            K17428   48.03  173.0   5.3e-51 large subunit ribosomal protein L47
* Pn2.1839            K25006  141.00  203.4   3.8e-60 RNA-binding protein 24/38
* Pn2.1838            K09284  280.03  326.9   1.5e-97 AP2-like factor, euAP2 lineage
* Pn2.1813            K02864   55.00  207.2   1.8e-61 large subunit ribosomal protein L10
* Pn2.1812            K12825   85.13  852.9  1.2e-256 splicing factor 3A subunit 1
* Pn2.1810            K13430  481.77  649.3  1.7e-195 serine/threonine-protein kinase PBS1 [EC:2.7.11.1]
* Pn2.1808            K11377   62.73   68.4   2.4e-19 elongator complex protein 6
* Pn2.1807            K18732   53.77  111.4   3.6e-32 SAP domain-containing ribonucleoprotein
* Pn2.1806            K01102  188.10  225.8   3.9e-67 pyruvate dehydrogenase phosphatase [EC:3.1.3.43]
* Pn2.1805            K05794  123.90  174.0   2.3e-51 tellurite resistance protein TerC
* Pn2.1801            K10398  589.47  913.5    1e-274 kinesin family member 11
* Pn2.1785            K02864   55.00  208.6   6.5e-62 large subunit ribosomal protein L10
* Pn2.1784            K12825   85.13  850.0  8.8e-256 splicing factor 3A subunit 1
* Pn2.1781            K13430  481.77  651.4    4e-196 serine/threonine-protein kinase PBS1 [EC:2.7.11.1]
* Pn2.1780            K18732   53.77  111.4   3.6e-32 SAP domain-containing ribonucleoprotein
* Pn2.1779            K01102  188.10  194.9   9.3e-58 pyruvate dehydrogenase phosphatase [EC:3.1.3.43]
* Pn2.1778            K05794  123.90  174.0   2.3e-51 tellurite resistance protein TerC
* Pn2.1775            K10398  589.47  910.1  1.1e-273 kinesin family member 11
* Pn2.1774            K20715  711.20 1440.9         0 phototropin [EC:2.7.11.1]
* Pn2.1763            K01537  945.67  965.5  1.1e-290 P-type Ca2+ transporter type 2C [EC:7.2.2.10]
* Pn2.1762            K15728  129.40  607.6  1.7e-182 phosphatidate phosphatase LPIN [EC:3.1.3.4]
* Pn2.1761            K25829   67.53  113.1     6e-33 transcription elongation factor 1
* Pn2.1759            K25829   67.53  113.1     6e-33 transcription elongation factor 1
* Pn2.1754            K15131   60.00  140.3   3.2e-41 mediator of RNA polymerase II transcription subunit 11
* Pn2.1748            K25829   67.53  117.2   3.3e-34 transcription elongation factor 1
* Pn2.1746            K25829   67.53  116.3   6.5e-34 transcription elongation factor 1
* Pn2.1744            K25829   67.53  116.1   7.4e-34 transcription elongation factor 1
* Pn2.1742            K25829   67.53  111.4     2e-32 transcription elongation factor 1
* Pn2.1740            K25829   67.53  108.8   1.3e-31 transcription elongation factor 1
* Pn2.1738            K25829   67.53  116.2   6.9e-34 transcription elongation factor 1
* Pn2.1737            K25829   67.53  114.7     2e-33 transcription elongation factor 1
* Pn2.1734            K08494   95.07  408.6  7.4e-123 novel plant SNARE
* Pn2.1730            K25079  149.33  301.3   7.6e-90 RNA-binding protein 42
* Pn2.1728            K11446  409.57  428.8  1.9e-128 [histone H3]-trimethyl-L-lysine4 demethylase [EC:1.14.11.67]
* Pn2.1720            K09422  126.07  272.5   2.8e-81 transcription factor MYB, plant
* Pn2.1718            K12119  964.03 1045.3         0 cryptochrome 2
* Pn2.1713            K10775  524.93 1147.2         0 phenylalanine ammonia-lyase [EC:4.3.1.24]
* Pn2.1711            K07114   99.17  113.5   4.7e-33 Ca-activated chloride channel homolog
* Pn2.1709            K12587  226.77  304.1   8.5e-91 exosome complex component MTR3
* Pn2.1706            K05391  229.50  965.4  1.4e-290 cyclic nucleotide gated channel, plant
* Pn2.1704            K22522   75.87  457.4  1.4e-137 cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-]
* Pn2.1703            K00013  512.80  663.5    2e-199 histidinol dehydrogenase [EC:1.1.1.23]
* Pn2.1696            K15285  201.97  375.3  1.5e-112 solute carrier family 35, member E3
* Pn2.1692            K13113   44.33  172.7   2.9e-51 ubiquitin-like protein 5
* Pn2.1680            K02734  123.93  147.1   2.7e-43 20S proteasome subunit beta 4 [EC:3.4.25.1]
* Pn2.1679            K02870  149.27  380.2  5.9e-114 large subunit ribosomal protein L12e
* Pn2.1677            K00422  260.90  589.2  6.2e-177 polyphenol oxidase [EC:1.10.3.1]
* Pn2.1676            K00422  260.90  567.3  2.7e-170 polyphenol oxidase [EC:1.10.3.1]
* Pn2.1675            K09872  227.30  550.8  5.4e-166 aquaporin PIP
* Pn2.1671            K03549  190.53  240.1   2.1e-71 KUP system potassium uptake protein
* Pn2.1665            K14497  293.03  471.6  1.2e-141 protein phosphatase 2C [EC:3.1.3.16]
* Pn2.1663            K14801   53.40   68.8   2.1e-19 pre-rRNA-processing protein TSR4
* Pn2.1662            K03526   79.33  596.7  1.4e-179 (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]
* Pn2.1661            K02152   44.60  158.5   7.1e-47 V-type H+-transporting ATPase subunit G
* Pn2.1642            K07759   78.80  323.0   1.7e-96 poly(ADP-ribose) glycohydrolase [EC:3.2.1.143]
* Pn2.1641            K00975  197.27  380.6  4.3e-114 glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
* Pn2.1641            K00794   50.97  253.2   1.3e-75 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]
* Pn2.1640            K03575  147.03  150.3   3.9e-44 A/G-specific adenine glycosylase [EC:3.2.2.31]
* Pn2.1633            K00975  197.27  379.8  7.9e-114 glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
* Pn2.1633            K00794   50.97  253.4   1.1e-75 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]
* Pn2.1632            K07759   78.80  325.2   3.5e-97 poly(ADP-ribose) glycohydrolase [EC:3.2.1.143]
* Pn2.1628            K06442   67.47  358.9  1.4e-107 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]
* Pn2.1618            K01179   21.90   32.4   2.1e-08 endoglucanase [EC:3.2.1.4]
* Pn2.1617            K12373   93.27  422.8  7.3e-127 hexosaminidase [EC:3.2.1.52]
* Pn2.1613            K01184  446.20  473.7  2.6e-142 polygalacturonase [EC:3.2.1.15]
* Pn2.1610            K19825  564.13  622.0    1e-187 2-alkenal reductase (NADP+) [EC:1.3.1.102]
* Pn2.1607            K01653   47.73  175.0   1.2e-51 acetolactate synthase I/III small subunit [EC:2.2.1.6]
* Pn2.1604            K11446  409.57  430.5  5.9e-129 [histone H3]-trimethyl-L-lysine4 demethylase [EC:1.14.11.67]
* Pn2.1596            K17804  102.20  182.0   8.9e-54 mitochondrial import inner membrane translocase subunit TIM44
* Pn2.1594            K09422  126.07  272.4   2.8e-81 transcription factor MYB, plant
* Pn2.1593            K12119  964.03 1045.6         0 cryptochrome 2
* Pn2.1585            K10775  524.93 1149.3         0 phenylalanine ammonia-lyase [EC:4.3.1.24]
* Pn2.1583            K07114   99.17  113.6   4.5e-33 Ca-activated chloride channel homolog
* Pn2.1581            K12587  226.77  304.1   8.5e-91 exosome complex component MTR3
* Pn2.1578            K05391  229.50  965.8  1.1e-290 cyclic nucleotide gated channel, plant
* Pn2.1576            K22522   75.87  457.4  1.4e-137 cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-]
* Pn2.1575            K00013  512.80  658.9  4.8e-198 histidinol dehydrogenase [EC:1.1.1.23]
* Pn2.1572            K15285  201.97  375.5  1.3e-112 solute carrier family 35, member E3
* Pn2.1567            K13113   44.33  172.7   2.9e-51 ubiquitin-like protein 5
* Pn2.1561            K12613  100.47  177.7   1.6e-52 mRNA-decapping enzyme subunit 2 [EC:3.6.1.62]
* Pn2.1555            K02734  123.93  140.6   2.7e-41 20S proteasome subunit beta 4 [EC:3.4.25.1]
* Pn2.1554            K02870  149.27  380.2  5.9e-114 large subunit ribosomal protein L12e
* Pn2.1552            K00422  260.90  591.4  1.3e-177 polyphenol oxidase [EC:1.10.3.1]
* Pn2.1551            K00422  260.90  568.6  1.1e-170 polyphenol oxidase [EC:1.10.3.1]
* Pn2.1549            K09872  227.30  546.8  8.8e-165 aquaporin PIP
* Pn2.1537            K14497  293.03  474.3  1.8e-142 protein phosphatase 2C [EC:3.1.3.16]
* Pn2.1535            K14801   53.40   68.7   2.2e-19 pre-rRNA-processing protein TSR4
* Pn2.1534            K03526   79.33  596.7  1.4e-179 (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]
* Pn2.1533            K02152   44.60  170.0   2.2e-50 V-type H+-transporting ATPase subunit G
* Pn2.1527            K00430  113.80  376.7    1e-112 peroxidase [EC:1.11.1.7]
* Pn2.1524            K01939  140.87  591.7  4.2e-178 adenylosuccinate synthase [EC:6.3.4.4]
* Pn2.1522            K22530  327.23  382.5  1.6e-114 ATPase family AAA domain-containing protein 1 [EC:3.6.1.-]
* Pn2.1519            K17604  118.80  158.5   6.8e-47 zinc finger SWIM domain-containing protein 3
* Pn2.1515            K12795  104.03  433.1  5.8e-130 suppressor of G2 allele of SKP1
* Pn2.1506            K15025   52.90  178.3   9.3e-53 probable RNA-binding protein EIF1AD
* Pn2.1497            K13434  185.97  239.5   2.6e-71 pathogenesis-related genes transcriptional activator PTI6
* Pn2.1497            K09286   88.90  133.7   3.9e-39 EREBP-like factor
* Pn2.1487            K15198   67.57  137.1   4.1e-40 transcription factor TFIIIB component B''
* Pn2.1479            K10143  584.93  606.3    3e-182 E3 ubiquitin-protein ligase RFWD2 [EC:2.3.2.27]
* Pn2.1476            K22379  130.50  590.7    1e-177 E3 ubiquitin-protein ligase RNFT1 [EC:2.3.2.27]
* Pn2.1473            K06674  641.73 1408.3         0 structural maintenance of chromosome 2
* Pn2.1472            K13448  141.30  148.6   1.2e-43 calcium-binding protein CML
* Pn2.1464            K12605  101.97  102.2   1.6e-29 CCR4-NOT transcription complex subunit 2
* Pn2.1458            K12194  132.50  175.2   8.9e-52 charged multivesicular body protein 4A/B
* Pn2.1457            K20858  125.90  290.8   8.9e-87 calcium uniporter protein, mitochondrial
* Pn2.1455            K07052   32.93   99.9   5.4e-29 CAAX protease family protein
* Pn2.1453            K18789  327.73  368.1  3.4e-110 xylogalacturonan beta-1,3-xylosyltransferase [EC:2.4.2.41]
* Pn2.1452            K10532  111.70  502.6  7.8e-151 heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78]
* Pn2.1449            K01689   63.60  734.3  3.6e-221 enolase [EC:4.2.1.11]
* Pn2.1448            K01772   52.43  228.4   6.4e-68 protoporphyrin/coproporphyrin ferrochelatase [EC:4.98.1.1 4.99.1.9]
* Pn2.1447            K08819  497.77  529.9    3e-159 cyclin-dependent kinase 12/13 [EC:2.7.11.22 2.7.11.23]
* Pn2.1445            K25829   67.53   98.7   1.6e-28 transcription elongation factor 1
* Pn2.1442            K25829   67.53   98.0   2.6e-28 transcription elongation factor 1
* Pn2.1439            K11593  433.27  996.1    1e-299 eukaryotic translation initiation factor 2C
* Pn2.1437            K09286   88.90  154.6   1.6e-45 EREBP-like factor
* Pn56.56             K12194  132.50  176.3   4.2e-52 charged multivesicular body protein 4A/B
* Pn56.55             K20858  125.90  289.3   2.5e-86 calcium uniporter protein, mitochondrial
* Pn56.54             K13648  566.33  626.3  3.1e-188 alpha-1,4-galacturonosyltransferase [EC:2.4.1.43]
* Pn56.51             K07052   32.93   87.7     3e-25 CAAX protease family protein
* Pn56.48             K01179   21.90  292.7   3.8e-87 endoglucanase [EC:3.2.1.4]
* Pn56.47             K18789  327.73  368.7  2.1e-110 xylogalacturonan beta-1,3-xylosyltransferase [EC:2.4.2.41]
* Pn56.45             K10532  111.70  505.6  9.6e-152 heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78]
* Pn56.40             K01772   52.43  496.7  2.8e-149 protoporphyrin/coproporphyrin ferrochelatase [EC:4.98.1.1 4.99.1.9]
* Pn56.39             K08819  497.77  540.0  2.7e-162 cyclin-dependent kinase 12/13 [EC:2.7.11.22 2.7.11.23]
