,Orthogroup.ID,AHRD.Descriptions,TAIR.Gene.s..Descriptions,Pfam.Domains,GO.Molecular.Functions,GO.Biological.Processes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Pn54.61,2514,Unkown protein / Representative AHRD below 0.1%,CBS domain-containing protein with a domain of unknown function (DUF21),DUF21 (PF01595) [1.000] | CBS (PF00571) [0.106],adenyl nucleotide binding (GO:0030554) [0.106],NULL / Representative annotation below 0.1%,37.4952081482026,-2.89015505255787,0.432981553886527,57.3352992139994,2.17938930973055E-12,8.91694480218056E-12
Pn3.198,6074,E3 ubiquitin-protein ligase makorin [0.931] | zinc finger (CCCH-type/C3HC4-type RING finger) family protein [0.034],zinc finger (CCCH-type/C3HC4-type RING finger) family protein,zf-CCCH (PF00642) [0.897] | zf-RING_2 (PF13639) [0.690] | zf-C3HC4 (PF00097) [0.241],metal ion binding (GO:0046872) [0.897] | protein binding (GO:0005515) [0.690] | zinc ion binding (GO:0008270) [0.690],NULL / Representative annotation below 0.1%,30.4382249320425,-3.42862958147717,0.542519989931087,56.5010346760566,3.28410150945752E-12,1.32405884855716E-11
Pn22.813,1334,"1,4-alpha-glucan-branching enzyme [1.000]",starch branching enzyme 2.1 | starch branching enzyme 2.2,Alpha-amylase (PF00128) [0.953] | CBM_48 (PF02922) [0.938] | Alpha-amylase_C (PF02806) [0.922] | Metallophos (PF00149) [0.016],"cation binding (GO:0043169) [1.000] | catalytic activity (GO:0003824) [1.000] | hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553) [0.938] | hydrolase activity (GO:0016787) [0.016]",carbohydrate metabolic process (GO:0005975) [1.000],234.012528518709,-2.39730783057361,0.374796405261569,56.2991006868084,3.62672574160524E-12,1.45697286467381E-11
Pn28.76,2712,alpha/beta-Hydrolases superfamily protein [1.000],alpha/beta-Hydrolases superfamily protein,DLH (PF01738) [1.000],hydrolase activity (GO:0016787) [1.000],NULL / Representative annotation below 0.1%,13.2924557396065,-7.48174981417036,1.42925490392949,55.3468805793528,5.79040065067598E-12,2.29019890350692E-11
Pn22.856,5806,Heavy metal transport/detoxification superfamily protein [0.600] | Copper transport protein family [0.400],Copper transport protein family,HMA (PF00403) [0.567],metal ion binding (GO:0046872) [0.567],metal ion transport (GO:0030001) [0.567],106.563441336205,-1.34416303012878,0.360723014121288,54.0402781333215,1.10008439133539E-11,4.24872648402581E-11
Pn3.1257,464,cyclin p4;1 [0.333] | cyclin p2;1 [0.229] | cyclin p1;1 [0.219] | Cyclin family protein [0.095] | Cyclin-P3-1 [0.048] | cyclin p4;3 [0.038] | CYCLIN P4;2 [0.029] | Cyclin-P1-1 [0.010],cyclin p4;1 | cyclin p4;3 | Cyclin family protein | CYCLIN P4;2 | cyclin p2;1 | cyclin p1;1,Cyclin (PF08613) [0.990] | Cyclin_N (PF00134) [0.010],protein kinase binding (GO:0019901) [0.990],regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079) [0.990],44.0984417831182,-2.23397882136111,0.366002608111975,53.7740931860441,1.25369766562291E-11,4.82001862727524E-11
Pn33.246,1218,Pathogen-related protein [1.000],pathogenesis-related family protein,NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,22.6943380395657,-3.20329229835242,0.558171837822286,52.3280700158109,2.54967633783747E-11,9.54325610975939E-11
Pn33.245,1218,Pathogen-related protein [1.000],pathogenesis-related family protein,NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,46.9442804942724,-3.61121950144921,0.551931669133772,49.7811027397279,8.89443633412054E-11,3.17764385509476E-10
Pn3.4013,2155,Unkown protein / Representative AHRD below 0.1%,Unkown protein(s) / No TAIR description(s),NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,39.7201493050369,-2.42367897947209,0.37785500117049,48.7936634005849,1.44329219264234E-10,5.06424237614873E-10
Pn20.726,416,Unkown protein / Representative AHRD below 0.1%,Protein of unknown function (DUF 3339),DUF3339 (PF11820) [1.000] | DUF621 (PF04789) [0.009],NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,17.1195910021595,-2.37490498633183,0.773868236744852,47.880898151337,2.25744997132228E-10,7.76829388173391E-10
Pn8.563,3948,growth-regulating factor 1 [0.722] | growth-regulating factor 2 [0.194] | Growth-regulating factor 6 [0.083],growth-regulating factor 1 | growth-regulating factor 2,WRC (PF08879) [1.000] | QLQ (PF08880) [1.000],"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides (GO:0016818) [1.000] | ATP binding (GO:0005524) [1.000]","regulation of transcription, DNA-templated (GO:0006355) [1.000]",48.5501295707679,-1.9850415701294,0.323541618641715,45.7709541907913,6.34445044013392E-10,2.10204599235308E-09
Pn17.1004,5949,Abscisic acid receptor PYR1 [1.000],Polyketide cyclase/dehydrase and lipid transport superfamily protein | PYR1-like 1,Polyketide_cyc2 (PF10604) [0.897] | Polyketide_cyc (PF03364) [0.103],NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,196.427832618021,-1.29690080173263,0.331448977222329,45.0119585989727,9.19871352977144E-10,3.0080689177527E-09
Pn38.121,4204,Ethylene-responsive transcription factor 1 [1.000],Integrase-type DNA-binding superfamily protein,AP2 (PF00847) [1.000],sequence-specific DNA binding transcription factor activity (GO:0003700) [1.000],"regulation of transcription, DNA-templated (GO:0006355) [1.000]",77.6539441881236,-1.37903076053273,0.415659500160916,43.4710857514888,1.95470163874728E-09,6.18961336762671E-09
Pn21.630,1191,"Glyceraldehyde-3-phosphate dehydrogenase, cytosolic [0.588] | Glyceraldehyde-3-phosphate dehydrogenase 2, cytosolic [0.265] | Glyceraldehyde-3-phosphate dehydrogenase 1, cytosolic [0.118] | Glyceraldehyde-3-phosphate dehydrogenase 3, cytosolic [0.029]",glyceraldehyde-3-phosphate dehydrogenase C subunit 1 | glyceraldehyde-3-phosphate dehydrogenase C2,Gp_dh_N (PF00044) [1.000] | Gp_dh_C (PF02800) [1.000],"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620) [1.000]",oxidation-reduction process (GO:0055114) [1.000],1978.13910841922,-1.23033441450909,0.516331437014205,43.4072510179791,2.01667854284906E-09,6.38047592424609E-09
Pn18.48,4373,Transmembrane protein 45B [0.029],Family of unknown function (DUF716) ,DUF716 (PF04819) [1.000],NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,20.0373465264817,-2.09233381870998,0.472160703839598,43.2506428498177,2.1771722580516E-09,6.87037805216675E-09
Pn23.54,8229,Unkown protein / Representative AHRD below 0.1%,Unkown protein(s) / No TAIR description(s),NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,64.8829909955884,-1.36034709846178,0.291907080842295,42.0422560150382,3.93013528927795E-09,1.21331768794768E-08
Pn20.401,1798,pinoresinol reductase 1 [0.661] | Isoflavone reductase-like protein [0.143] | Isoflavone reductase homolog [0.089] | pinoresinol reductase 2 [0.071] | Bifunctional pinoresinol-lariciresinol reductase 1 [0.018] | Isoflavone reductase homolog P3 [0.018],NmrA-like negative transcriptional regulator family protein | NAD(P)-binding Rossmann-fold superfamily protein,NmrA (PF05368) [1.000] | RVT_3 (PF13456) [0.018],NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,145.577629782583,-1.73840045696949,0.348524350104494,40.3400355604375,9.02551862674602E-09,2.69394336241825E-08
Pn17.999,4217,Predicted AT-hook DNA-binding family protein [1.000],Predicted AT-hook DNA-binding family protein,DUF296 (PF03479) [1.000],NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,47.5118473254955,-1.90687546834933,0.346812262084874,39.9598027703064,1.08662002871276E-08,3.21900540539852E-08
Pn1.2338,1100,O-fucosyltransferase family protein [1.000],O-fucosyltransferase family protein,O-FucT (PF10250) [1.000] | NB-ARC (PF00931) [0.014] | Yos1 (PF08571) [0.014],ADP binding (GO:0043531) [0.014],NULL / Representative annotation below 0.1%,22.2133028798463,-3.71890195571077,0.677619038077379,39.1723407373536,1.59571196469782E-08,4.66418147685517E-08
Pn3.259,12304,Unkown protein / Representative AHRD below 0.1%,Unkown protein(s) / No TAIR description(s),NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,15.1649366243887,-5.3923399537757,1.16933473172202,39.0185352056649,1.72004314077506E-08,5.01488827058972E-08
Pn21.518,177,phosphate transporter 1;7 [0.311] | phosphate transporter 1;3 [0.216] | phosphate transporter 1;4 [0.216] | phosphate transporter 1;1 [0.096] | phosphate transporter 1;5 [0.084] | phosphate transporter 2 [0.072] | phosphate transporter 1;6 [0.006],phosphate transporter 1;1 | phosphate transporter 2 | phosphate transporter 1;6 | phosphate transporter 1;3 | phosphate transporter 1;5 | phosphate transporter 1;4 | phosphate transporter 1;7,Sugar_tr (PF00083) [1.000],transmembrane transporter activity (GO:0022857) [1.000],transmembrane transport (GO:0055085) [1.000],119.637649950689,-4.07944904774287,0.703624612734539,38.0360750842187,2.77720223579133E-08,7.92509916950595E-08
Pn10.1427,223,Carbonic anhydrase [0.795] | Thioredoxin family protein [0.151] | alpha carbonic anhydrase 7 [0.021] | alpha carbonic anhydrase 2 [0.021] | alpha carbonic anhydrase 1 [0.007],alpha carbonic anhydrase 1 | alpha carbonic anhydrase 4 | alpha carbonic anhydrase 7 | alpha carbonic anhydrase 6 | Thioredoxin family protein | alpha carbonic anhydrase 2,Carb_anhydrase (PF00194) [0.836] | GST_N_3 (PF13417) [0.144],protein binding (GO:0005515) [0.144],NULL / Representative annotation below 0.1%,9.88974021469078,-3.18745097355973,0.760445469408606,37.0480049033328,4.49501759664972E-08,1.25828049821597E-07
Pn2.1240,2034,Pathogenesis-related thaumatin superfamily protein [0.792] | Thaumatin-like protein [0.189] | Fatty acyl-CoA reductase 3 [0.019],osmotin 34,Thaumatin (PF00314) [0.981] | NAD_binding_4 (PF07993) [0.038] | Sterile (PF03015) [0.038],fatty-acyl-CoA reductase (alcohol-forming) activity (GO:0080019) [0.038],NULL / Representative annotation below 0.1%,36.7908488198944,-2.13734401417033,0.795212046363978,36.9623016689512,4.68666496162616E-08,1.30997177325771E-07
Pn11.2401,1895,Adenine nucleotide alpha hydrolases-like superfamily protein [1.000],Adenine nucleotide alpha hydrolases-like superfamily protein,Usp (PF00582) [1.000],NULL / Representative annotation below 0.1%,response to stress (GO:0006950) [1.000],19.6314012561909,-5.4124087319772,1.4767245768976,34.9457804651645,1.2508091821795E-07,3.36023795941098E-07
Pn2.1301,6535,myb domain protein 67 [1.000],myb domain protein 67,Myb_DNA-binding (PF00249) [1.000],chromatin binding (GO:0003682) [1.000],NULL / Representative annotation below 0.1%,37.1389035768397,-2.26989374897228,0.450517347364049,34.8285577328071,1.32420322382785E-07,3.54829678618315E-07
Pn11.498,4512,Mitochondrial pyruvate carrier 1 [1.000],Uncharacterised protein family (UPF0041),MPC (PF03650) [1.000],NULL / Representative annotation below 0.1%,mitochondrial pyruvate transport (GO:0006850) [1.000],63.8960250844789,-1.26841566795764,0.386941348528862,34.3204526206568,1.69538107153198E-07,4.48519313231941E-07
Pn29.319,14,"Disease resistance protein (CC-NBS-LRR class) family [0.823] | NB-ARC domain-containing disease resistance protein [0.073] | Disease resistance protein [0.027] | disease resistance protein (TIR-NBS-LRR class) [0.026] | Disease resistance protein RGA2 [0.016] | LRR and NB-ARC domains-containing disease resistance protein [0.010] | Disease resistance protein (TIR-NBS-LRR class) family [0.010] | disease resistance protein (TIR-NBS-LRR class), putative [0.006] | Leucine-rich repeat-containing protein 40 [0.001] | Disease resistance protein (TIR-NBS-LRR class) [0.001] | Transmembrane amino acid transporter family protein [0.001] | Leucine-rich repeat protein soc-2 homolog [0.001] | Leucine-rich repeat (LRR) family protein [0.001] | Leucine-rich repeat protein SHOC-2 [0.001]",NB-ARC domain-containing disease resistance protein | LRR and NB-ARC domains-containing disease resistance protein,NB-ARC (PF00931) [0.941] | LRR_1 (PF00560) [0.295] | LRR_8 (PF13855) [0.260] | LRR_7 (PF13504) [0.129] | LRR_4 (PF12799) [0.126] | FNIP (PF05725) [0.007] | TIR (PF01582) [0.007] | Abhydrolase_1 (PF00561) [0.003] | RVT_3 (PF13456) [0.003] | Aa_trans (PF01490) [0.003] | Cystatin (PF00031) [0.001] | UPF0114 (PF03350) [0.001] | WD40 (PF00400) [0.001] | Exo_endo_phos (PF03372) [0.001] | zf-CCHC (PF00098) [0.001] | GIY-YIG (PF01541) [0.001] | UBN2_2 (PF14227) [0.001] | BTB (PF00651) [0.001] | DUF599 (PF04654) [0.001] | LRR_5 (PF13306) [0.001] | DUF1092 (PF06485) [0.001] | zf-BED (PF02892) [0.001],ADP binding (GO:0043531) [0.941] | protein binding (GO:0005515) [0.303] | cysteine-type endopeptidase inhibitor activity (GO:0004869) [0.001] | nucleic acid binding (GO:0003676) [0.001] | DNA binding (GO:0003677) [0.001] | zinc ion binding (GO:0008270) [0.001],signal transduction (GO:0007165) [0.007],25.1394798507285,-2.49385272368304,0.468272076943976,33.6776990185654,2.31716372794988E-07,6.05994280767687E-07
Pn7.1358,8573,BEST Arabidopsis thaliana protein match is: transcription regulators . [0.583],Unkown protein(s) / No TAIR description(s),NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,72.4313202235176,-2.40282139939131,0.525484302601758,33.1929295728583,2.93256710452817E-07,7.59782286396327E-07
Pn16.1237,706,4-coumarate:CoA ligase 2 [0.360] | 4-coumarate--CoA ligase-like 5 [0.221] | 4-coumarate:CoA ligase 3 [0.140] | 4-coumarate--CoA ligase-like 7 [0.093] | 4-coumarate--CoA ligase-like 4 [0.070] | 4-coumarate--CoA ligase-like 1 [0.058] | 4-coumarate--CoA ligase-like 2 [0.023] | 4-coumarate--CoA ligase-like 3 [0.012] | 4-coumarate--CoA ligase-like 8 [0.012] | 4-coumarate:CoA ligase 5 [0.012],AMP-dependent synthetase and ligase family protein | OPC-8:0 CoA ligase1,AMP-binding (PF00501) [1.000] | AMP-binding_C (PF13193) [0.942] | RVT_3 (PF13456) [0.012] | peroxidase (PF00141) [0.012] | Ist1 (PF03398) [0.012],catalytic activity (GO:0003824) [1.000] | peroxidase activity (GO:0004601) [0.012] | heme binding (GO:0020037) [0.012],metabolic process (GO:0008152) [1.000] | oxidation-reduction process (GO:0055114) [0.012] | response to oxidative stress (GO:0006979) [0.012],2180.31242125262,-1.83466746274312,0.498758509321159,32.6474736760089,3.82203893793873E-07,9.78231492876683E-07
Pn7.1478,917,Tyrosine transaminase family protein [1.000],Tyrosine transaminase family protein,Aminotran_1_2 (PF00155) [1.000],pyridoxal phosphate binding (GO:0030170) [1.000],biosynthetic process (GO:0009058) [1.000],15.0832031267249,-3.87502052864579,0.813377736174513,32.2874281389626,4.55204057178873E-07,1.15529642120678E-06
Pn13.887,4532,Plant invertase/pectin methylesterase inhibitor superfamily [1.000],methylesterase PCR A,Pectinesterase (PF01095) [1.000] | PMEI (PF04043) [0.971],pectinesterase activity (GO:0030599) [1.000] | enzyme inhibitor activity (GO:0004857) [0.971],cell wall modification (GO:0042545) [1.000],228.314129855557,-2.11323945883342,0.431020696979569,32.1784377874429,4.799330211877E-07,1.21543409080972E-06
Pn4.1186,704,Ethylene-responsive transcription factor RAP2-4 [0.011],Protein of unknown function (DUF1218),DUF1218 (PF06749) [1.000] | AP2 (PF00847) [0.011],sequence-specific DNA binding transcription factor activity (GO:0003700) [0.011],"regulation of transcription, DNA-templated (GO:0006355) [0.011]",67.3042492728905,-1.5184019252707,0.36705434294215,30.7741114807184,9.48419538017864E-07,2.33485061643905E-06
Pn45.30,694,Leucine-rich repeat (LRR) family protein [0.437] | Leucine-rich repeat receptor-like protein kinase family protein [0.310] | Leucine-rich receptor-like protein kinase family protein [0.172] | Leucine-rich repeat protein kinase family protein [0.046] | Polygalacturonase inhibitor 1 [0.011] | Polygalacturonase inhibitor [0.011] | Polygalacturonase inhibitor 2 [0.011],polygalacturonase inhibiting protein 1 | polygalacturonase inhibiting protein 2 | Leucine-rich repeat (LRR) family protein,LRRNT_2 (PF08263) [0.908] | LRR_1 (PF00560) [0.851] | LRR_4 (PF12799) [0.379] | LRR_8 (PF13855) [0.264] | LRR_6 (PF13516) [0.161] | LRR_7 (PF13504) [0.046] | RVT_3 (PF13456) [0.011],protein binding (GO:0005515) [0.851],NULL / Representative annotation below 0.1%,1407.21570438285,-1.49974660637919,0.395659886452634,28.831394078983,2.42975820913731E-06,5.72808749890419E-06
Pn3.3988,2590,Transmembrane protein 19 [0.553] | Tudor domain-containing protein 3 [0.255],"Domain of unknown function (DUF1767) | Protein of unknown function DUF92, transmembrane",DUF92 (PF01940) [0.574] | DUF1767 (PF08585) [0.426],NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,968.195455741145,-1.07068251376719,0.277408945278171,24.8572085123441,1.65391712061092E-05,3.56573371939263E-05
Pn3.3529,294,Glutathione S-transferase family protein [0.674] | glutathione S-transferase 7 [0.116] | glutathione S-transferase 6 [0.078] | glutathione S-transferase F3 [0.054] | glutathione S-transferase F4 [0.031] | Glutathione S-transferase 1 [0.031] | Glutathione S-transferase F9 [0.016],glutathione S-transferase phi 8 | glutathione S-transferase 6 | glutathione S-transferase PHI 9 | Glutathione S-transferase family protein | glutathione S-transferase F4 | glutathione S-transferase 7,GST_C (PF00043) [1.000] | GST_N (PF02798) [0.837] | GST_N_3 (PF13417) [0.124] | GST_N_2 (PF13409) [0.008],protein binding (GO:0005515) [0.961],NULL / Representative annotation below 0.1%,156.191073279793,-1.34241699199472,0.469791355169214,24.7691341582311,1.72553495452135E-05,3.71213205202101E-05
Pn12.1773,913,Eukaryotic aspartyl protease family protein [1.000],Eukaryotic aspartyl protease family protein,TAXi_C (PF14541) [0.987] | TAXi_N (PF14543) [0.987] | Asp (PF00026) [0.013],aspartic-type endopeptidase activity (GO:0004190) [0.013],proteolysis (GO:0006508) [0.013],213.978337650971,-2.11824065002015,0.4987927737499,22.0871219961153,6.25641929971052E-05,0.000126455053818
Pn3.529,2155,Unkown protein / Representative AHRD below 0.1%,Unkown protein(s) / No TAIR description(s),NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,25.4030965521453,-1.518405862766,0.405726859423176,22.0388242733407,6.40289465810477E-05,0.000129270432
Pn26.34,10568,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family [1.000],Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family,LEA_2 (PF03168) [1.000],NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,377.219139672167,-1.30804249008838,0.478569185748915,21.9488634706969,6.68489176178773E-05,0.000134661628174
Pn8.2666,10098,Zinc-binding dehydrogenase family protein [1.000],Zinc-binding dehydrogenase family protein,ADH_zinc_N (PF00107) [1.000] | Glyco_hydro_28 (PF00295) [0.048],oxidoreductase activity (GO:0016491) [1.000] | zinc ion binding (GO:0008270) [1.000] | polygalacturonase activity (GO:0004650) [0.048],oxidation-reduction process (GO:0055114) [1.000] | carbohydrate metabolic process (GO:0005975) [0.048],693.947088759089,-1.0594224144388,0.374432033304404,21.7943127906184,7.19853795518714E-05,0.000144413726302
Pn19.263,13425,Cyclopropane mycolic acid synthase 1 [0.857] | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [0.143],Unkown protein(s) / No TAIR description(s),CMAS (PF02353) [1.000],NULL / Representative annotation below 0.1%,lipid biosynthetic process (GO:0008610) [1.000],18.4259003280336,-1.79305544456928,0.52753470857177,20.0368893392574,0.000166780459071,0.000321250710862
Pn12.524,6532,Pollen Ole e 1 allergen and extensin family protein [0.964],Pollen Ole e 1 allergen and extensin family protein,Pollen_Ole_e_I (PF01190) [0.964],NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,20.9807898532887,-1.03966361890634,0.414818682721884,19.8358362449741,0.000183571656385,0.000351891300415
Pn26.37,985,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [1.000],2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,2OG-FeII_Oxy (PF03171) [1.000] | DIOX_N (PF14226) [0.987],"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706) [1.000] | oxidoreductase activity (GO:0016491) [1.000]",oxidation-reduction process (GO:0055114) [1.000],145.326363042888,-1.98290645565949,0.792816597536693,19.8111567616486,0.000185745464257,0.000355876349413
Pn17.207,4982,Unkown protein / Representative AHRD below 0.1%,Unkown protein(s) / No TAIR description(s),NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,NULL / Representative annotation below 0.1%,251.799712748539,-1.06174972750407,0.47453352412739,16.3044714117779,0.000982095659125,0.001721920643182
